chart_id,music_id,title,pronunciation,difficulty,play_level,chart_constant,total_note_count,tap_count,flick_count,slide_count,trace_count,critical_count,weighted_note_count,published_at
448,90,限りなく灰色へ,かぎりなくはいいろへ,hard,18,,470,,,,,,,2021-02-26
449,90,限りなく灰色へ,かぎりなくはいいろへ,expert,26,,818,,,,,,,2021-02-26
450,90,限りなく灰色へ,かぎりなくはいいろへ,master,31,,849,,,,,,,2021-02-26
451,91,ドラマツルギー,どらまつるぎー,easy,7,,116,,,,,,,2020-12-28
452,91,ドラマツルギー,どらまつるぎー,normal,12,,284,,,,,,,2020-12-28
453,91,ドラマツルギー,どらまつるぎー,hard,17,,515,,,,,,,2020-12-28
454,91,ドラマツルギー,どらまつるぎー,expert,25,,747,,,,,,,2020-12-28
455,91,ドラマツルギー,どらまつるぎー,master,29,,862,,,,,,,2020-12-28
4143,91,ドラマツルギー,どらまつるぎー,append,30,,931,,,,,,,2020-12-28
456,92,乙女解剖,おとめかいぼう,easy,5,,177,,,,,,,2020-11-01
457,92,乙女解剖,おとめかいぼう,normal,12,,359,,,,,,,2020-11-01
458,92,乙女解剖,おとめかいぼう,hard,16,,509,,,,,,,2020-11-01
459,92,乙女解剖,おとめかいぼう,expert,24,,834,,,,,,,2020-11-01
460,92,乙女解剖,おとめかいぼう,master,28,,1002,,,,,,,2020-11-01
461,93,青く駆けろ！,あおくかけろ,easy,8,,255,,,,,,,2020-10-17
462,93,青く駆けろ！,あおくかけろ,normal,13,,471,,,,,,,2020-10-17
463,93,青く駆けろ！,あおくかけろ,hard,17,,757,,,,,,,2020-10-17
464,93,青く駆けろ！,あおくかけろ,expert,24,,919,,,,,,,2020-10-17
465,93,青く駆けろ！,あおくかけろ,master,27,,1048,,,,,,,2020-10-17
4017,93,青く駆けろ！,あおくかけろ,append,30,,1446,,,,,,,2020-10-17
466,94,とても痛い痛がりたい,とてもいたいいたがりたい,easy,6,,201,,,,,,,2021-01-05
467,94,とても痛い痛がりたい,とてもいたいいたがりたい,normal,13,,353,,,,,,,2021-01-05
468,94,とても痛い痛がりたい,とてもいたいいたがりたい,hard,18,,590,,,,,,,2021-01-05
469,94,とても痛い痛がりたい,とてもいたいいたがりたい,expert,23,,817,,,,,,,2021-01-05
470,94,とても痛い痛がりたい,とてもいたいいたがりたい,master,28,,915,,,,,,,2021-01-05
4112,94,とても痛い痛がりたい,とてもいたいいたがりたい,append,30,,1226,,,,,,,2021-01-05
471,95,威風堂々,いふうどうどう,easy,6,,188,,,,,,,2021-03-15
472,95,威風堂々,いふうどうどう,normal,12,,326,,,,,,,2021-03-15
473,95,威風堂々,いふうどうどう,hard,17,,604,,,,,,,2021-03-15
474,95,威風堂々,いふうどうどう,expert,24,,975,,,,,,,2021-03-15
475,95,威風堂々,いふうどうどう,master,28,,1166,,,,,,,2021-03-15
4016,95,威風堂々,いふうどうどう,append,29,,1269,,,,,,,2021-03-15
476,96,from Y to Y,ふろむわいとぅわい,easy,5,,196,,,,,,,2021-03-22
477,96,from Y to Y,ふろむわいとぅわい,normal,11,,284,,,,,,,2021-03-22
478,96,from Y to Y,ふろむわいとぅわい,hard,16,,551,,,,,,,2021-03-22
479,96,from Y to Y,ふろむわいとぅわい,expert,24,,847,,,,,,,2021-03-22
480,96,from Y to Y,ふろむわいとぅわい,master,27,,982,,,,,,,2021-03-22
481,97,霽れを待つ,はれをまつ,easy,7,,192,,,,,,,2021-01-10
482,97,霽れを待つ,はれをまつ,normal,12,,461,,,,,,,2021-01-10
483,97,霽れを待つ,はれをまつ,hard,17,,562,,,,,,,2021-01-10
484,97,霽れを待つ,はれをまつ,expert,26,,974,,,,,,,2021-01-10
485,97,霽れを待つ,はれをまつ,master,31,,1106,,,,,,,2021-01-10
486,98,ロストワンの号哭,ろすとわんのごうこく,easy,7,,142,,,,,,,2021-10-02
487,98,ロストワンの号哭,ろすとわんのごうこく,normal,14,,343,,,,,,,2021-10-02
488,98,ロストワンの号哭,ろすとわんのごうこく,hard,19,,600,,,,,,,2021-10-02
489,98,ロストワンの号哭,ろすとわんのごうこく,expert,26,,947,,,,,,,2021-10-02
490,98,ロストワンの号哭,ろすとわんのごうこく,master,33,,1157,,,,,,,2021-10-02
491,99,モア！ジャンプ！モア！,もあじゃんぷもあ,easy,9,,243,,,,,,,2020-11-19
492,99,モア！ジャンプ！モア！,もあじゃんぷもあ,normal,13,,417,,,,,,,2020-11-19
493,99,モア！ジャンプ！モア！,もあじゃんぷもあ,hard,18,,735,,,,,,,2020-11-19
494,99,モア！ジャンプ！モア！,もあじゃんぷもあ,expert,26,,1011,,,,,,,2020-11-19
495,99,モア！ジャンプ！モア！,もあじゃんぷもあ,master,31,,1257,,,,,,,2020-11-19
4004,99,モア！ジャンプ！モア！,もあじゃんぷもあ,append,30,,1518,,,,,,,2020-11-19
496,100,ECHO,えこー,easy,6,,157,,,,,,,2021-01-02
497,100,ECHO,えこー,normal,12,,279,,,,,,,2021-01-02
498,100,ECHO,えこー,hard,16,,404,,,,,,,2021-01-02
499,100,ECHO,えこー,expert,23,,659,,,,,,,2021-01-02
500,100,ECHO,えこー,master,26,,805,,,,,,,2021-01-02
4098,100,ECHO,えこー,append,29,,1102,,,,,,,2021-01-02
501,101,RAD DOGS,らっどどっぐす,easy,6,,204,,,,,,,2021-01-31
502,101,RAD DOGS,らっどどっぐす,normal,12,,418,,,,,,,2021-01-31
503,101,RAD DOGS,らっどどっぐす,hard,18,,743,,,,,,,2021-01-31
504,101,RAD DOGS,らっどどっぐす,expert,26,,1067,,,,,,,2021-01-31
505,101,RAD DOGS,らっどどっぐす,master,30,,1197,,,,,,,2021-01-31
4106,101,RAD DOGS,らっどどっぐす,append,32,,1335,,,,,,,2021-01-31
506,102,幽霊東京,ゆうれいとうきょう,easy,7,,184,,,,,,,2021-05-03
507,102,幽霊東京,ゆうれいとうきょう,normal,13,,375,,,,,,,2021-05-03
508,102,幽霊東京,ゆうれいとうきょう,hard,17,,595,,,,,,,2021-05-03
509,102,幽霊東京,ゆうれいとうきょう,expert,24,,904,,,,,,,2021-05-03
510,102,幽霊東京,ゆうれいとうきょう,master,27,,1053,,,,,,,2021-05-03
511,103,ニジイロストーリーズ,にじいろすとーりーず,easy,9,,284,,,,,,,2020-12-20
512,103,ニジイロストーリーズ,にじいろすとーりーず,normal,13,,428,,,,,,,2020-12-20
513,103,ニジイロストーリーズ,にじいろすとーりーず,hard,18,,673,,,,,,,2020-12-20
514,103,ニジイロストーリーズ,にじいろすとーりーず,expert,25,,881,,,,,,,2020-12-20
515,103,ニジイロストーリーズ,にじいろすとーりーず,master,29,,1054,,,,,,,2020-12-20
516,104,サンドリヨン 10th Anniversary,さんどりよんてんすあにばーさりー,easy,6,,200,,,,,,,2022-01-01
517,104,サンドリヨン 10th Anniversary,さんどりよんてんすあにばーさりー,normal,12,,311,,,,,,,2022-01-01
518,104,サンドリヨン 10th Anniversary,さんどりよんてんすあにばーさりー,hard,17,,499,,,,,,,2022-01-01
519,104,サンドリヨン 10th Anniversary,さんどりよんてんすあにばーさりー,expert,25,,735,,,,,,,2022-01-01
520,104,サンドリヨン 10th Anniversary,さんどりよんてんすあにばーさりー,master,29,,913,,,,,,,2022-01-01
521,105,ワンスアポンアドリーム,わんすあぽんあどりーむ,easy,6,,161,,,,,,,2021-02-28
522,105,ワンスアポンアドリーム,わんすあぽんあどりーむ,normal,11,,264,,,,,,,2021-02-28
523,105,ワンスアポンアドリーム,わんすあぽんあどりーむ,hard,16,,478,,,,,,,2021-02-28
524,105,ワンスアポンアドリーム,わんすあぽんあどりーむ,expert,22,,683,,,,,,,2021-02-28
525,105,ワンスアポンアドリーム,わんすあぽんあどりーむ,master,28,,871,,,,,,,2021-02-28
4081,105,ワンスアポンアドリーム,わんすあぽんあどりーむ,append,28,,1054,,,,,,,2021-02-28
526,106,お気に召すまま,おきにめすまま,easy,6,,151,,,,,,,2021-04-05
527,106,お気に召すまま,おきにめすまま,normal,12,,339,,,,,,,2021-04-05
528,106,お気に召すまま,おきにめすまま,hard,18,,583,,,,,,,2021-04-05
529,106,お気に召すまま,おきにめすまま,expert,24,,808,,,,,,,2021-04-05
530,106,お気に召すまま,おきにめすまま,master,29,,988,,,,,,,2021-04-05
4150,106,お気に召すまま,おきにめすまま,append,30,,1003,,,,,,,2021-04-05
531,107,ミルククラウン・オン・ソーネチカ,みるくくらうんおんそーねちか,easy,7,,163,,,,,,,2021-02-06
532,107,ミルククラウン・オン・ソーネチカ,みるくくらうんおんそーねちか,normal,13,,497,,,,,,,2021-02-06
533,107,ミルククラウン・オン・ソーネチカ,みるくくらうんおんそーねちか,hard,18,,752,,,,,,,2021-02-06
534,107,ミルククラウン・オン・ソーネチカ,みるくくらうんおんそーねちか,expert,26,,1025,,,,,,,2021-02-06
535,107,ミルククラウン・オン・ソーネチカ,みるくくらうんおんそーねちか,master,30,,1226,,,,,,,2021-02-06
4145,107,ミルククラウン・オン・ソーネチカ,みるくくらうんおんそーねちか,append,31,,1495,,,,,,,2021-02-06
536,108,愛されなくても君がいる,あいされなくてもきみがいる,easy,7,,194,,,,,,,2020-11-30
537,108,愛されなくても君がいる,あいされなくてもきみがいる,normal,12,,407,,,,,,,2020-11-30
538,108,愛されなくても君がいる,あいされなくてもきみがいる,hard,16,,589,,,,,,,2020-11-30
539,108,愛されなくても君がいる,あいされなくてもきみがいる,expert,23,,914,,,,,,,2020-11-30
540,108,愛されなくても君がいる,あいされなくてもきみがいる,master,27,,1075,,,,,,,2020-11-30
541,109,ヒビカセ,ひびかせ,easy,7,,146,,,,,,,2021-01-18
542,109,ヒビカセ,ひびかせ,normal,12,,292,,,,,,,2021-01-18
543,109,ヒビカセ,ひびかせ,hard,17,,572,,,,,,,2021-01-18
544,109,ヒビカセ,ひびかせ,expert,25,,898,,,,,,,2021-01-18
545,109,ヒビカセ,ひびかせ,master,28,,1019,,,,,,,2021-01-18
546,110,千本桜,せんぼんざくら,easy,7,,206,,,,,,,2021-01-01
547,110,千本桜,せんぼんざくら,normal,14,,427,,,,,,,2021-01-01
548,110,千本桜,せんぼんざくら,hard,20,,777,,,,,,,2021-01-01
549,110,千本桜,せんぼんざくら,expert,26,,1000,,,,,,,2021-01-01
550,110,千本桜,せんぼんざくら,master,32,,1257,,,,,,,2021-01-01
4144,110,千本桜,せんぼんざくら,append,31,,1230,,,,,,,2021-01-01
551,111,カトラリー,かとらりー,easy,5,,125,,,,,,,2021-09-21
552,111,カトラリー,かとらりー,normal,12,,244,,,,,,,2021-09-21
553,111,カトラリー,かとらりー,hard,18,,459,,,,,,,2021-09-21
554,111,カトラリー,かとらりー,expert,25,,686,,,,,,,2021-09-21
555,111,カトラリー,かとらりー,master,29,,806,,,,,,,2021-09-21
556,112,天使のクローバー,てんしのくろーばー,easy,9,,212,,,,,,,2021-03-30
557,112,天使のクローバー,てんしのくろーばー,normal,13,,390,,,,,,,2021-03-30
558,112,天使のクローバー,てんしのくろーばー,hard,17,,636,,,,,,,2021-03-30
559,112,天使のクローバー,てんしのくろーばー,expert,27,,985,,,,,,,2021-03-30
560,112,天使のクローバー,てんしのくろーばー,master,31,,1235,,,,,,,2021-03-30
561,113,ローリンガール,ろーりんがーる,easy,8,,235,,,,,,,2020-11-14
562,113,ローリンガール,ろーりんがーる,normal,12,,293,,,,,,,2020-11-14
563,113,ローリンガール,ろーりんがーる,hard,18,,776,,,,,,,2020-11-14
564,113,ローリンガール,ろーりんがーる,expert,26,,1156,,,,,,,2020-11-14
565,113,ローリンガール,ろーりんがーる,master,31,,1396,,,,,,,2020-11-14
566,114,裏表ラバーズ,うらおもてらばーず,easy,8,,152,,,,,,,2020-11-21
567,114,裏表ラバーズ,うらおもてらばーず,normal,12,,304,,,,,,,2020-11-21
568,114,裏表ラバーズ,うらおもてらばーず,hard,18,,615,,,,,,,2020-11-21
569,114,裏表ラバーズ,うらおもてらばーず,expert,26,,1017,,,,,,,2020-11-21
570,114,裏表ラバーズ,うらおもてらばーず,master,30,,1151,,,,,,,2020-11-21
571,115,アンノウン・マザーグース,あんのうんまざーぐーす,easy,8,,290,,,,,,,2020-11-23
572,115,アンノウン・マザーグース,あんのうんまざーぐーす,normal,12,,462,,,,,,,2020-11-23
573,115,アンノウン・マザーグース,あんのうんまざーぐーす,hard,17,,856,,,,,,,2020-11-23
574,115,アンノウン・マザーグース,あんのうんまざーぐーす,expert,26,,1080,,,,,,,2020-11-23
575,115,アンノウン・マザーグース,あんのうんまざーぐーす,master,30,,1292,,,,,,,2020-11-23
576,116,アイディスマイル,あいでぃすまいる,easy,7,,263,,,,,,,2021-04-19
577,116,アイディスマイル,あいでぃすまいる,normal,12,,439,,,,,,,2021-04-19
578,116,アイディスマイル,あいでぃすまいる,hard,17,,703,,,,,,,2021-04-19
579,116,アイディスマイル,あいでぃすまいる,expert,25,,985,,,,,,,2021-04-19
580,116,アイディスマイル,あいでぃすまいる,master,28,,1247,,,,,,,2021-04-19
4014,116,アイディスマイル,あいでぃすまいる,append,26,,1216,,,,,,,2021-04-19
581,117,ODDS＆ENDS,おっずあんどえんず,easy,8,,199,,,,,,,2020-12-24
582,117,ODDS＆ENDS,おっずあんどえんず,normal,12,,310,,,,,,,2020-12-24
583,117,ODDS＆ENDS,おっずあんどえんず,hard,18,,509,,,,,,,2020-12-24
584,117,ODDS＆ENDS,おっずあんどえんず,expert,24,,739,,,,,,,2020-12-24
585,117,ODDS＆ENDS,おっずあんどえんず,master,29,,921,,,,,,,2020-12-24
586,118,＊ハロー、プラネット。,はろーぷらねっと,easy,6,,219,,,,,,,2020-12-31
587,118,＊ハロー、プラネット。,はろーぷらねっと,normal,10,,343,,,,,,,2020-12-31
588,118,＊ハロー、プラネット。,はろーぷらねっと,hard,17,,730,,,,,,,2020-12-31
589,118,＊ハロー、プラネット。,はろーぷらねっと,expert,24,,931,,,,,,,2020-12-31
590,118,＊ハロー、プラネット。,はろーぷらねっと,master,29,,1076,,,,,,,2020-12-31
591,119,ワールズエンド・ダンスホール,わーるずえんどだんすほーる,easy,7,,131,,,,,,,2021-01-14
592,119,ワールズエンド・ダンスホール,わーるずえんどだんすほーる,normal,12,,233,,,,,,,2021-01-14
593,119,ワールズエンド・ダンスホール,わーるずえんどだんすほーる,hard,18,,694,,,,,,,2021-01-14
594,119,ワールズエンド・ダンスホール,わーるずえんどだんすほーる,expert,26,,957,,,,,,,2021-01-14
595,119,ワールズエンド・ダンスホール,わーるずえんどだんすほーる,master,30,,1044,,,,,,,2021-01-14
596,120,いかないで,いかないで,easy,8,,230,,,,,,,2021-05-28
597,120,いかないで,いかないで,normal,13,,384,,,,,,,2021-05-28
598,120,いかないで,いかないで,hard,18,,626,,,,,,,2021-05-28
599,120,いかないで,いかないで,expert,25,,977,,,,,,,2021-05-28
600,120,いかないで,いかないで,master,29,,1173,,,,,,,2021-05-28
4062,120,いかないで,いかないで,append,27,,1212,,,,,,,2021-05-28
601,121,ロミオとシンデレラ,ろみおとしんでれら,easy,7,,188,,,,,,,2021-06-07
602,121,ロミオとシンデレラ,ろみおとしんでれら,normal,12,,342,,,,,,,2021-06-07
603,121,ロミオとシンデレラ,ろみおとしんでれら,hard,17,,571,,,,,,,2021-06-07
604,121,ロミオとシンデレラ,ろみおとしんでれら,expert,24,,856,,,,,,,2021-06-07
605,121,ロミオとシンデレラ,ろみおとしんでれら,master,28,,1035,,,,,,,2021-06-07
606,122,ポジティブ☆ダンスタイム,ぽじてぃぶだんすたいむ,easy,9,,201,,,,,,,2021-02-19
607,122,ポジティブ☆ダンスタイム,ぽじてぃぶだんすたいむ,normal,14,,507,,,,,,,2021-02-19
608,122,ポジティブ☆ダンスタイム,ぽじてぃぶだんすたいむ,hard,18,,637,,,,,,,2021-02-19
609,122,ポジティブ☆ダンスタイム,ぽじてぃぶだんすたいむ,expert,26,,965,,,,,,,2021-02-19
610,122,ポジティブ☆ダンスタイム,ぽじてぃぶだんすたいむ,master,31,,1154,,,,,,,2021-02-19
611,123,どりーみんチュチュ,どりーみんちゅちゅ,easy,6,,225,,,,,,,2021-04-12
612,123,どりーみんチュチュ,どりーみんちゅちゅ,normal,13,,367,,,,,,,2021-04-12
613,123,どりーみんチュチュ,どりーみんちゅちゅ,hard,17,,567,,,,,,,2021-04-12
614,123,どりーみんチュチュ,どりーみんちゅちゅ,expert,23,,873,,,,,,,2021-04-12
615,123,どりーみんチュチュ,どりーみんちゅちゅ,master,27,,1074,,,,,,,2021-04-12
616,124,みくみくにしてあげる♪【してやんよ】,みくみくにしてあげるしてやんよ,easy,7,,139,,,,,,,2021-03-09
617,124,みくみくにしてあげる♪【してやんよ】,みくみくにしてあげるしてやんよ,normal,12,,339,,,,,,,2021-03-09
618,124,みくみくにしてあげる♪【してやんよ】,みくみくにしてあげるしてやんよ,hard,17,,439,,,,,,,2021-03-09
619,124,みくみくにしてあげる♪【してやんよ】,みくみくにしてあげるしてやんよ,expert,24,,739,,,,,,,2021-03-09
620,124,みくみくにしてあげる♪【してやんよ】,みくみくにしてあげるしてやんよ,master,28,,939,,,,,,,2021-03-09
4041,124,みくみくにしてあげる♪【してやんよ】,みくみくにしてあげるしてやんよ,append,29,,1039,,,,,,,2021-03-09
621,125,ボッカデラベリタ,ぼっかでらべりた,easy,7,,196,,,,,,,2021-03-06
622,125,ボッカデラベリタ,ぼっかでらべりた,normal,13,,416,,,,,,,2021-03-06
623,125,ボッカデラベリタ,ぼっかでらべりた,hard,18,,615,,,,,,,2021-03-06
624,125,ボッカデラベリタ,ぼっかでらべりた,expert,25,,884,,,,,,,2021-03-06
625,125,ボッカデラベリタ,ぼっかでらべりた,master,29,,1119,,,,,,,2021-03-06
626,126,シネマ,しねま,easy,6,,105,,,,,,,2021-05-08
627,126,シネマ,しねま,normal,12,,254,,,,,,,2021-05-08
628,126,シネマ,しねま,hard,18,,465,,,,,,,2021-05-08
629,126,シネマ,しねま,expert,24,,616,,,,,,,2021-05-08
630,126,シネマ,しねま,master,29,,800,,,,,,,2021-05-08
4006,126,シネマ,しねま,append,29,,992,,,,,,,2021-05-08
